Matrix Size,Custom Determinant Time (s),NumPy Determinant Time (s),Determinant Error,Custom Linear Time (s),NumPy Linear Time (s),Linear Solution L2 Error,Custom Eigen Time (s),NumPy Eigen Time (s),Eigenvalue Error,Eigenvector L2 Error,Custom Dominant Eigenvalue,NumPy Dominant Eigenvalue,RHS
56,0.0024206000089179724,6.749999010935426e-05,1.9174901481781446e+51,0.003826799977105111,5.1799986977130175e-05,1.549157046586095e-13,0.01371810000273399,0.0007307000050786883,3.126388037344441e-13,6.700255741661393e-16,254.1152227999531,254.1152227999528,"[3, 9, 8, 9, 5, 1, 1, 1, 3, 9, 9, 7, 7, 3, 8, 7, 9, 2, 7, 8, 7, 6, 7, 8, 2, 3, 6, 0, 8, 4, 2, 2, 9, 6, 6, 5, 1, 4, 4, 4, 8, 6, 5, 7, 4, 3, 0, 6, 2, 0, 6, 8, 1, 4, 8, 4]"
57,0.0025464000063948333,0.00010989999282173812,3.1942579785504214e+52,0.006891900004120544,8.520000847056508e-05,7.989859335026823e-13,0.010450100002344698,0.0036561999877449125,1.1368683772161603e-13,6.312486875184131e-16,256.4684007941305,256.4684007941304,"[9, 7, 8, 0, 3, 9, 9, 3, 4, 6, 8, 6, 2, 0, 7, 5, 3, 9, 1, 9, 1, 9, 3, 8, 2, 8, 9, 1, 8, 3, 5, 0, 7, 3, 9, 8, 4, 8, 5, 5, 0, 5, 0, 6, 8, 1, 5, 1, 1, 4, 6, 2, 7, 8, 5, 6, 6]"
58,0.0026689000078476965,7.529999129474163e-05,2.051246778026669e+53,0.0041145000141114,5.2499992307275534e-05,8.636715059267061e-13,0.014608199999202043,0.0007932999869808555,2.2737367544323206e-13,9.300188912190481e-16,260.22422005223416,260.22422005223393,"[4, 0, 2, 9, 0, 3, 0, 0, 8, 1, 0, 3, 9, 1, 1, 1, 4, 0, 7, 5, 5, 9, 7, 8, 6, 2, 1, 6, 3, 4, 8, 4, 4, 3, 0, 5, 3, 4, 4, 7, 5, 5, 0, 8, 2, 3, 8, 2, 8, 8, 8, 1, 6, 1, 3, 7, 1, 9]"
59,0.002904199995100498,8.72999953571707e-05,2.6339767108632465e+54,0.004467299993848428,5.810000584460795e-05,1.1362878797559531e-13,0.016308799997204915,0.0008296000014524907,1.7053025658242404e-13,5.845168707011763e-16,265.23091591938,265.2309159193798,"[3, 9, 5, 7, 0, 0, 1, 6, 8, 4, 5, 1, 2, 2, 4, 0, 2, 3, 8, 7, 8, 9, 3, 0, 3, 8, 1, 4, 7, 6, 0, 4, 0, 9, 6, 2, 6, 2, 9, 2, 2, 5, 9, 5, 3, 7, 6, 2, 1, 0, 9, 8, 5, 3, 2, 7, 2, 7, 2]"
60,0.005149699980393052,7.119998917914927e-05,1.3650808790700269e+56,0.0055290999880526215,5.289999535307288e-05,1.5930335291743166e-10,0.01463369998964481,0.0008680000028107315,1.7053025658242404e-13,6.13925476028306e-16,269.2514766143588,269.25147661435864,"[8, 4, 4, 1, 8, 5, 1, 9, 9, 6, 8, 3, 2, 7, 6, 2, 8, 9, 0, 8, 2, 3, 7, 1, 0, 5, 9, 6, 0, 2, 3, 3, 9, 8, 0, 4, 7, 3, 2, 7, 2, 2, 4, 3, 7, 5, 8, 1, 1, 6, 2, 5, 9, 6, 9, 7, 1, 8, 5, 1]"
61,0.00422699999762699,8.05000017862767e-05,8.98348886055584e+57,0.0061172000132501125,5.599998985417187e-05,8.586707671443294e-12,0.014947099989512935,0.0008692000119481236,1.1368683772161603e-13,6.114106657603893e-16,272.26189613559205,272.26189613559194,"[5, 6, 2, 8, 4, 4, 3, 2, 9, 0, 8, 1, 1, 6, 0, 9, 6, 2, 9, 3, 9, 5, 6, 1, 3, 6, 1, 5, 1, 0, 0, 3, 7, 4, 9, 2, 1, 2, 0, 9, 6, 9, 8, 6, 0, 0, 7, 7, 5, 7, 1, 5, 5, 5, 6, 2, 3, 9, 4, 7, 6]"
62,0.0032555999932810664,6.930000381544232e-05,1.1583214296080734e+59,0.008922899985918775,5.439997767098248e-05,8.26962688584787e-13,0.01472710000234656,0.0009261000086553395,5.684341886080802e-14,6.292624226552987e-16,280.3159192581744,280.31591925817435,"[1, 8, 6, 7, 7, 1, 6, 4, 1, 8, 1, 4, 6, 0, 4, 9, 9, 1, 2, 9, 3, 6, 3, 2, 2, 8, 0, 2, 9, 7, 9, 8, 0, 1, 3, 4, 7, 2, 0, 9, 6, 7, 3, 8, 6, 6, 7, 5, 1, 9, 6, 5, 3, 7, 6, 7, 0, 3, 9, 2, 7, 4]"
63,0.0034565000096336007,7.379997987300158e-05,5.4228274210864e+59,0.008775199996307492,5.6599994422867894e-05,1.0286105974534337e-12,0.014847900019958615,0.000975200004177168,1.7053025658242404e-13,5.227709432519645e-16,278.7697980563051,278.7697980563049,"[8, 1, 6, 4, 5, 8, 0, 8, 1, 0, 6, 3, 5, 5, 1, 9, 7, 2, 6, 3, 4, 4, 5, 5, 6, 5, 8, 2, 4, 7, 6, 8, 2, 5, 8, 4, 5, 9, 7, 2, 2, 0, 5, 0, 1, 1, 6, 0, 0, 2, 6, 8, 4, 9, 6, 7, 7, 7, 6, 1, 9, 2, 0]"
64,0.0035259999858681113,7.020001066848636e-05,2.230630872687011e+62,0.007980800000950694,5.3800002206116915e-05,7.645866446542335e-13,0.014784200000576675,0.0009699999936856329,3.979039320256561e-13,5.566705740848049e-16,287.1700054585605,287.1700054585609,"[2, 6, 8, 0, 7, 5, 0, 0, 9, 6, 7, 0, 8, 3, 3, 8, 8, 8, 0, 6, 9, 7, 3, 3, 8, 2, 8, 7, 8, 9, 9, 1, 7, 2, 3, 5, 2, 8, 8, 1, 5, 1, 3, 6, 9, 9, 2, 8, 7, 1, 0, 0, 2, 3, 9, 7, 7, 0, 4, 3, 1, 3, 4, 5]"
65,0.003589099971577525,8.340002386830747e-05,4.623462054216414e+62,0.007605799997691065,5.470000905916095e-05,5.262066814975461e-10,0.015147399972192943,0.0009915000118780881,1.7053025658242404e-13,5.633766544994711e-16,289.501264504536,289.5012645045358,"[6, 7, 5, 8, 0, 8, 2, 7, 3, 3, 7, 7, 9, 9, 7, 9, 3, 1, 5, 8, 9, 3, 6, 5, 7, 4, 8, 5, 8, 6, 8, 5, 8, 7, 3, 2, 5, 7, 4, 4, 3, 3, 8, 7, 2, 3, 4, 1, 4, 2, 9, 3, 9, 9, 1, 1, 9, 6, 8, 6, 2, 1, 1, 3, 7]"
66,0.004081599996425211,6.960000609979033e-05,1.6971836848245752e+65,0.00792789997649379,5.43000060133636e-05,2.6925986783767548e-11,0.014935600018361583,0.0011440000089351088,5.684341886080802e-14,4.963128447734629e-16,303.0598514833877,303.0598514833878,"[6, 7, 1, 4, 6, 7, 0, 3, 1, 2, 8, 6, 9, 1, 3, 2, 1, 4, 7, 5, 2, 5, 2, 8, 4, 3, 8, 6, 3, 2, 2, 2, 1, 7, 0, 5, 0, 7, 5, 7, 8, 0, 4, 7, 9, 9, 4, 1, 2, 6, 4, 2, 8, 8, 7, 9, 7, 0, 5, 3, 2, 6, 8, 6, 6, 7]"
67,0.00427289999788627,7.270000060088933e-05,6.121019843147805e+65,0.008004599978448823,5.57999883312732e-05,1.0533443219778885e-09,0.015245499991578981,0.0010303000162821263,2.2737367544323206e-13,6.22801967562394e-16,308.9086251990925,308.9086251990923,"[5, 4, 3, 1, 1, 3, 0, 9, 6, 3, 7, 7, 4, 0, 1, 9, 4, 2, 2, 8, 5, 2, 2, 0, 4, 3, 3, 0, 0, 6, 2, 3, 0, 5, 0, 4, 7, 8, 2, 7, 7, 3, 4, 5, 7, 3, 4, 6, 5, 2, 6, 7, 4, 9, 9, 8, 8, 3, 5, 1, 9, 9, 1, 7, 7, 3, 7]"
68,0.004916900012176484,6.930000381544232e-05,1.3816972666914703e+68,0.006821699993452057,5.400000372901559e-05,7.493721304042596e-12,0.01589479998801835,0.0011001999955624342,2.2737367544323206e-13,4.3643381113279665e-16,305.9557570324096,305.95575703240985,"[5, 1, 7, 7, 1, 8, 8, 8, 7, 4, 9, 4, 4, 2, 3, 1, 8, 1, 1, 4, 0, 7, 3, 1, 9, 1, 9, 7, 5, 6, 8, 3, 2, 6, 7, 0, 4, 5, 6, 9, 8, 7, 6, 3, 4, 8, 6, 5, 4, 7, 2, 2, 3, 0, 3, 0, 8, 5, 9, 3, 8, 8, 7, 0, 5, 6, 7, 6]"
69,0.005709499993827194,7.88999896030873e-05,9.802468108509303e+68,0.00873250002041459,6.240000948309898e-05,3.943403172466073e-12,0.017365099978633225,0.0012249000137671828,5.115907697472721e-13,5.715222817774257e-16,305.82696591968687,305.8269659196874,"[0, 5, 7, 0, 4, 2, 7, 8, 7, 7, 1, 1, 2, 7, 8, 1, 6, 1, 3, 1, 6, 8, 8, 8, 1, 3, 9, 9, 0, 1, 7, 8, 5, 5, 6, 6, 5, 7, 2, 0, 0, 7, 1, 2, 0, 8, 1, 3, 3, 2, 4, 1, 2, 5, 4, 9, 6, 0, 1, 3, 3, 4, 8, 5, 3, 6, 8, 1, 9]"
70,0.004842299997108057,7.51999905332923e-05,2.099505846704356e+69,0.008363900007680058,7.440001354552805e-05,1.2679804194197766e-12,0.01715989998774603,0.0011747999815270305,2.8421709430404007e-13,7.018923562586039e-16,313.2615514237519,313.26155142375217,"[6, 2, 5, 3, 8, 4, 4, 3, 6, 6, 5, 2, 0, 4, 1, 0, 2, 6, 8, 0, 3, 3, 0, 7, 6, 9, 5, 0, 0, 8, 7, 2, 3, 3, 9, 5, 1, 7, 8, 8, 0, 1, 4, 3, 1, 2, 2, 2, 8, 8, 1, 9, 8, 2, 6, 4, 2, 5, 8, 2, 6, 2, 4, 4, 8, 6, 3, 9, 8, 7]"
71,0.008097200014162809,7.660000119358301e-05,2.318555413374955e+69,0.0075369000260252506,6.029999349266291e-05,4.1232912084543703e-13,0.018126399983884767,0.0012095999845769256,1.1368683772161603e-13,6.245004513516506e-16,320.17912761494,320.1791276149401,"[3, 0, 3, 8, 9, 7, 7, 3, 1, 2, 6, 5, 0, 0, 7, 5, 4, 0, 6, 3, 1, 2, 2, 5, 5, 5, 1, 1, 9, 7, 2, 6, 3, 1, 7, 2, 7, 2, 0, 6, 5, 5, 1, 9, 4, 9, 7, 3, 8, 6, 3, 6, 2, 0, 2, 6, 1, 3, 8, 6, 7, 2, 5, 2, 8, 3, 1, 8, 7, 0, 4]"
72,0.005288300017127767,7.369997911155224e-05,1.266056349855261e+74,0.009373000008054078,5.649999366141856e-05,2.0271631551430874e-12,0.018395099992631003,0.0011408000136725605,2.8421709430404007e-13,5.899284201924615e-16,323.50785929131723,323.5078592913175,"[3, 0, 1, 0, 3, 3, 9, 9, 7, 0, 3, 5, 1, 5, 5, 7, 9, 5, 3, 6, 4, 2, 1, 3, 7, 9, 1, 1, 5, 6, 9, 9, 7, 1, 5, 0, 8, 4, 0, 7, 6, 6, 9, 7, 9, 1, 7, 8, 3, 7, 4, 6, 4, 3, 8, 0, 3, 6, 7, 2, 3, 0, 0, 7, 9, 1, 5, 4, 6, 0, 6, 0]"
73,0.007590399996843189,0.00012019998393952847,5.143181377628328e+73,0.008062200009590015,7.51999905332923e-05,1.332015830996778e-11,0.018520699988584965,0.001698700012639165,2.8421709430404007e-13,6.815675334009105e-16,323.88907263328974,323.88907263329,"[6, 9, 9, 1, 9, 3, 0, 3, 1, 5, 8, 4, 2, 5, 6, 1, 4, 2, 9, 3, 8, 3, 1, 1, 5, 9, 2, 4, 7, 0, 1, 5, 9, 8, 0, 7, 2, 8, 5, 4, 7, 8, 9, 4, 1, 0, 9, 7, 7, 2, 9, 7, 1, 3, 0, 6, 6, 6, 7, 9, 8, 1, 2, 6, 7, 5, 9, 9, 8, 8, 2, 2, 9]"
74,0.0054983000154607,7.379997987300158e-05,3.5995091827197635e+75,0.009928900020895526,5.8200006606057286e-05,2.4975626896011506e-11,0.01754809997510165,0.0013315000105649233,2.2737367544323206e-13,6.884557787641112e-16,335.40744191774104,335.4074419177408,"[0, 6, 8, 2, 6, 1, 6, 3, 5, 9, 3, 2, 2, 7, 7, 7, 7, 5, 7, 6, 3, 6, 0, 1, 8, 7, 2, 8, 1, 2, 9, 6, 1, 3, 5, 7, 9, 9, 6, 4, 0, 0, 6, 3, 3, 5, 5, 7, 8, 5, 0, 3, 8, 9, 4, 4, 9, 9, 1, 2, 6, 1, 0, 2, 5, 4, 8, 8, 5, 7, 5, 2, 2, 7]"
75,0.00558109997655265,7.850001566112041e-05,2.575356281620973e+76,0.009142800001427531,6.10999995842576e-05,1.2648287183413088e-12,0.020698399981483817,0.0013185999996494502,2.2737367544323206e-13,6.007655712323801e-16,336.2964368560028,336.2964368560026,"[6, 4, 9, 3, 5, 0, 2, 4, 1, 4, 7, 6, 3, 4, 1, 9, 0, 8, 2, 6, 8, 2, 8, 0, 5, 4, 9, 2, 0, 6, 2, 5, 9, 2, 1, 4, 8, 1, 0, 0, 4, 3, 3, 2, 8, 7, 5, 3, 1, 8, 9, 6, 8, 9, 5, 7, 1, 5, 4, 8, 1, 9, 3, 5, 6, 2, 8, 0, 8, 1, 1, 4, 2, 5, 1]"
76,0.007998799992492422,9.960000170394778e-05,1.9924380980092884e+77,0.009220299980370328,5.980001878924668e-05,5.525759922040315e-10,0.019977000018116087,0.0021424000151455402,6.252776074688882e-13,6.061909215660398e-16,338.9695844653148,338.96958446531545,"[7, 8, 0, 7, 7, 2, 9, 5, 4, 5, 2, 4, 1, 8, 9, 0, 6, 5, 8, 4, 1, 8, 1, 7, 4, 3, 4, 2, 3, 9, 4, 4, 5, 3, 2, 4, 2, 8, 7, 1, 9, 6, 0, 5, 2, 8, 8, 2, 5, 1, 9, 1, 1, 0, 6, 1, 7, 0, 3, 6, 5, 3, 4, 0, 2, 7, 4, 2, 1, 7, 9, 5, 5, 2, 5, 2]"
77,0.00811930000782013,8.169998181983829e-05,2.0317893158360326e+78,0.009585499996319413,7.06000137142837e-05,1.3819112972502034e-11,0.021554700011620298,0.0020179999992251396,4.547473508864641e-13,5.260761665466759e-16,349.52477072581587,349.5247707258154,"[3, 7, 2, 2, 1, 8, 4, 5, 8, 6, 3, 9, 4, 5, 4, 2, 9, 8, 6, 5, 8, 6, 6, 7, 6, 8, 7, 9, 7, 4, 9, 6, 5, 5, 7, 6, 5, 5, 8, 1, 5, 1, 9, 6, 1, 3, 2, 4, 3, 8, 5, 3, 5, 0, 0, 5, 4, 4, 9, 6, 3, 4, 1, 7, 4, 6, 0, 9, 7, 6, 6, 3, 0, 2, 5, 0, 3]"
78,0.008709499990800396,0.00010699999984353781,1.3807048720657583e+81,0.010980899998685345,6.349998875521123e-05,5.237171251294003e-11,0.021347600006265566,0.0020229000074323267,5.684341886080802e-14,4.669210529678814e-16,349.7873426472066,349.7873426472065,"[2, 5, 4, 7, 7, 9, 6, 0, 0, 2, 7, 1, 5, 2, 0, 9, 0, 6, 9, 3, 9, 5, 5, 1, 7, 9, 0, 3, 5, 6, 8, 4, 6, 9, 3, 4, 0, 1, 2, 7, 7, 9, 9, 8, 5, 3, 7, 5, 0, 3, 0, 1, 4, 3, 0, 1, 3, 9, 7, 0, 0, 7, 6, 3, 5, 7, 0, 2, 8, 6, 1, 7, 9, 3, 1, 6, 9, 8]"
79,0.006611699995119125,8.569998317398131e-05,3.416329800857777e+81,0.013114899978972971,6.290001329034567e-05,4.756466873479659e-12,0.019441100012045354,0.0018592999840620905,0.0,5.001782679964234e-16,355.9717012364487,355.9717012364487,"[2, 9, 1, 5, 3, 2, 5, 4, 3, 9, 9, 5, 8, 1, 9, 4, 5, 2, 9, 3, 2, 6, 1, 4, 8, 2, 3, 6, 3, 1, 0, 8, 0, 8, 9, 0, 9, 7, 1, 1, 6, 0, 4, 1, 1, 4, 2, 5, 1, 5, 0, 1, 9, 2, 0, 1, 1, 8, 3, 1, 6, 6, 1, 6, 9, 0, 7, 0, 0, 3, 9, 7, 8, 5, 5, 1, 1, 6, 9]"
80,0.006544600008055568,9.790001786313951e-05,1.0716710748787437e+122,0.07971829999587499,8.379999781027436e-05,67.29663269028593,0.053748900012578815,0.0025619999796617776,3.410605131648481e-13,5.187026250472392e-16,359.05185106755084,359.0518510675505,"[4, 2, 1, 1, 7, 7, 4, 9, 8, 8, 3, 7, 2, 5, 2, 4, 3, 8, 5, 7, 2, 9, 0, 3, 0, 8, 2, 5, 3, 8, 2, 0, 2, 3, 8, 5, 8, 1, 6, 0, 2, 3, 1, 5, 9, 4, 3, 0, 9, 1, 9, 4, 9, 6, 8, 3, 5, 7, 9, 1, 2, 9, 2, 3, 5, 8, 5, 2, 9, 3, 1, 2, 5, 6, 7, 0, 7, 2, 1, 9]"
81,0.009451499994611368,8.689999231137335e-05,3.569654089464777e+85,0.01247950000106357,6.930000381544232e-05,9.379597376575987e-13,0.023897300008684397,0.0021034000092186034,2.2737367544323206e-13,5.894385141534759e-16,363.0577776571299,363.05777765713015,"[5, 5, 3, 1, 8, 9, 6, 1, 1, 2, 0, 4, 8, 9, 0, 7, 9, 9, 0, 7, 0, 9, 7, 0, 6, 3, 2, 3, 2, 6, 6, 7, 4, 9, 0, 0, 7, 3, 8, 4, 2, 7, 0, 3, 3, 3, 9, 1, 7, 9, 8, 6, 5, 3, 2, 9, 5, 8, 6, 4, 4, 2, 2, 9, 5, 1, 8, 7, 7, 0, 8, 1, 5, 3, 7, 6, 0, 4, 8, 2, 9]"
82,0.007737600011751056,9.099999442696571e-05,8.353476236570635e+85,0.013251799973659217,7.529999129474163e-05,1.007856919209258e-12,0.023115700023481622,0.002048599999397993,2.2737367544323206e-13,4.456045076817828e-16,366.6833225064111,366.68332250641134,"[8, 0, 3, 7, 9, 7, 5, 3, 3, 9, 1, 7, 0, 3, 8, 6, 1, 6, 7, 8, 1, 7, 6, 6, 4, 7, 1, 5, 7, 1, 4, 9, 9, 3, 1, 2, 9, 5, 8, 1, 2, 9, 2, 9, 2, 3, 1, 1, 0, 9, 2, 6, 5, 4, 7, 9, 0, 2, 7, 6, 7, 8, 2, 3, 4, 7, 6, 3, 0, 4, 1, 2, 3, 3, 5, 7, 0, 8, 2, 3, 2, 2]"
83,0.009581000020261854,8.379999781027436e-05,1.5790012756010726e+88,0.012089999974705279,6.930000381544232e-05,6.438239097288337e-13,0.022362500021699816,0.0021801999828312546,3.410605131648481e-13,4.1817991217938843e-16,370.0285587460262,370.02855874602585,"[8, 7, 6, 1, 6, 1, 5, 0, 1, 9, 4, 1, 5, 1, 5, 2, 3, 5, 0, 7, 0, 8, 9, 7, 0, 4, 7, 3, 9, 1, 2, 9, 5, 0, 3, 4, 3, 8, 8, 2, 1, 7, 0, 7, 5, 0, 5, 1, 6, 3, 3, 6, 3, 5, 5, 0, 0, 4, 7, 1, 4, 0, 0, 5, 6, 4, 9, 4, 5, 1, 6, 0, 3, 7, 7, 2, 2, 8, 6, 8, 3, 1, 9]"
84,0.008833800005959347,8.379999781027436e-05,8.920735553100548e+88,0.014110199990682304,6.690001464448869e-05,2.0253602855119295e-12,0.022785000008298084,0.002125899976817891,1.1368683772161603e-13,5.632057011790433e-16,375.2044650614291,375.20446506142923,"[0, 5, 9, 4, 0, 5, 8, 1, 3, 1, 5, 0, 9, 6, 9, 7, 9, 8, 6, 8, 0, 7, 6, 5, 2, 6, 1, 5, 2, 0, 0, 5, 4, 8, 3, 4, 5, 8, 2, 2, 5, 9, 7, 7, 2, 9, 6, 7, 4, 2, 8, 4, 2, 7, 7, 1, 1, 6, 5, 8, 2, 7, 3, 0, 8, 5, 7, 4, 5, 5, 2, 8, 2, 6, 1, 3, 0, 8, 3, 9, 3, 9, 8, 9]"
85,0.013105699996231124,0.00013359999866224825,2.5395313744029345e+91,0.016312899999320507,9.029998909682035e-05,1.3748341324332658e-11,0.02553240000270307,0.0041174000070896,2.2737367544323206e-13,5.198153241272608e-16,386.10232064815756,386.10232064815733,"[1, 0, 3, 4, 0, 0, 5, 5, 6, 0, 7, 5, 7, 9, 1, 9, 9, 9, 3, 1, 1, 4, 0, 3, 6, 0, 0, 4, 6, 3, 2, 0, 8, 1, 7, 8, 2, 5, 0, 5, 8, 2, 1, 7, 0, 6, 1, 5, 5, 6, 9, 8, 1, 5, 3, 9, 3, 0, 7, 2, 9, 5, 0, 2, 7, 7, 2, 5, 7, 8, 7, 5, 6, 0, 2, 8, 5, 3, 7, 6, 6, 9, 8, 9, 5]"
86,0.014476000011200085,8.830000297166407e-05,1.2385178736113675e+93,0.015501399990171194,7.129998994059861e-05,1.9095617362423753e-12,0.027806199999758974,0.002359500009333715,0.0,8.078970591311953e-16,387.27736501397567,387.27736501397567,"[2, 1, 7, 8, 2, 2, 4, 8, 1, 6, 4, 4, 9, 1, 2, 4, 3, 5, 4, 5, 2, 6, 8, 3, 9, 5, 2, 8, 4, 6, 3, 9, 5, 5, 3, 0, 6, 6, 5, 9, 5, 2, 7, 6, 6, 5, 4, 0, 5, 7, 7, 8, 1, 7, 0, 6, 6, 9, 1, 3, 0, 3, 2, 3, 7, 3, 4, 5, 0, 4, 9, 6, 7, 9, 8, 2, 3, 1, 9, 9, 5, 4, 4, 0, 8, 6]"
87,0.009066500002518296,9.42000187933445e-05,1.3819252063453154e+94,0.01946680000401102,7.749997894279659e-05,5.359049406560995e-12,0.029188499989686534,0.0026265000051353127,5.684341886080802e-14,7.020295383875907e-16,393.29646010656137,393.2964601065613,"[2, 7, 1, 5, 9, 9, 8, 1, 4, 7, 4, 0, 0, 1, 3, 0, 2, 7, 4, 0, 7, 3, 6, 8, 3, 5, 4, 3, 1, 1, 9, 8, 3, 7, 9, 3, 9, 2, 5, 4, 7, 9, 4, 7, 6, 8, 9, 7, 2, 5, 9, 3, 7, 4, 7, 2, 7, 0, 7, 6, 8, 3, 2, 7, 4, 4, 4, 2, 6, 1, 1, 0, 4, 6, 7, 6, 4, 7, 9, 3, 5, 0, 2, 3, 1, 0, 5]"
88,0.014858000009553507,0.00014399999054148793,1.0025476261127807e+95,0.019670899986522272,0.00011779999476857483,1.0733431610358138e-11,0.11627950001275167,0.005496099998708814,2.8421709430404007e-13,5.596036177128992e-16,397.36603184369767,397.36603184369795,"[8, 3, 5, 1, 8, 1, 3, 1, 2, 8, 7, 1, 9, 4, 8, 5, 4, 1, 6, 9, 5, 7, 1, 7, 7, 0, 0, 3, 8, 1, 2, 5, 0, 2, 2, 7, 4, 7, 9, 4, 3, 9, 1, 8, 9, 9, 4, 6, 7, 0, 3, 6, 2, 8, 8, 4, 5, 3, 9, 4, 5, 5, 4, 6, 7, 4, 5, 6, 2, 1, 7, 6, 5, 3, 9, 6, 9, 8, 2, 2, 1, 1, 0, 1, 3, 4, 5, 9]"
89,0.017473600019002333,0.00010429997928440571,2.505195732559583e+96,0.02260609998484142,0.00012589999823831022,1.5890034670883547e-12,0.03460250000352971,0.004500800016103312,1.1368683772161603e-13,5.35869531423589e-16,396.1117543132625,396.1117543132624,"[9, 0, 5, 1, 7, 7, 2, 6, 9, 0, 3, 4, 7, 7, 6, 3, 3, 8, 6, 9, 6, 6, 5, 1, 4, 9, 4, 1, 8, 8, 2, 0, 5, 5, 3, 6, 1, 7, 2, 2, 5, 9, 5, 0, 6, 0, 4, 7, 9, 1, 5, 9, 6, 3, 9, 1, 2, 2, 8, 2, 9, 5, 0, 2, 0, 7, 1, 1, 3, 8, 4, 1, 3, 6, 3, 8, 6, 4, 6, 3, 9, 0, 4, 4, 4, 2, 2, 1, 8]"
90,0.011721199989551678,0.0001480000209994614,2.6245940703878183e+98,0.025087299989536405,0.00010710000060498714,6.189977812631558e-13,0.039057199988747016,0.003138399973977357,2.2737367544323206e-13,4.556481625168086e-16,402.49650870451495,402.4965087045147,"[4, 7, 5, 7, 5, 6, 1, 2, 6, 4, 3, 1, 0, 3, 2, 9, 5, 4, 1, 4, 5, 3, 8, 6, 5, 9, 1, 6, 2, 2, 2, 8, 4, 1, 2, 8, 0, 1, 3, 8, 0, 6, 2, 8, 6, 4, 2, 3, 8, 6, 1, 0, 7, 8, 9, 2, 1, 3, 1, 1, 0, 4, 2, 5, 3, 6, 9, 7, 3, 2, 2, 8, 2, 2, 9, 6, 0, 1, 5, 8, 4, 9, 6, 8, 5, 1, 1, 0, 2, 2]"
91,0.013436500012176111,0.00014370001736097038,3.768735526178854e+100,0.017905799992149696,0.00010090001160278916,3.421181024268437e-12,0.02820669999346137,0.0030580000020563602,2.2737367544323206e-13,5.57362090592517e-16,415.40679541996576,415.40679541996553,"[5, 2, 9, 1, 3, 7, 2, 2, 6, 0, 3, 7, 2, 3, 1, 6, 9, 9, 4, 1, 5, 6, 6, 1, 9, 8, 5, 6, 2, 6, 4, 7, 7, 5, 9, 4, 2, 0, 3, 5, 0, 7, 3, 1, 2, 0, 0, 7, 3, 6, 5, 4, 5, 0, 6, 8, 5, 6, 3, 1, 0, 2, 8, 3, 6, 8, 3, 1, 7, 8, 1, 7, 7, 1, 5, 3, 8, 3, 2, 6, 0, 4, 7, 6, 3, 5, 8, 0, 9, 0, 4]"
92,0.011194799997610971,0.0002701000194065273,1.5447458243780022e+101,0.01725640002405271,0.00017709998064674437,1.7387506493228392e-11,0.027999100013403222,0.0030814000056125224,3.410605131648481e-13,4.877010848171487e-16,412.0201777650309,412.02017776503124,"[4, 5, 3, 5, 1, 0, 7, 3, 1, 1, 2, 5, 1, 3, 2, 0, 7, 0, 0, 2, 1, 0, 6, 2, 5, 9, 4, 6, 7, 3, 6, 9, 2, 6, 2, 8, 7, 7, 9, 4, 2, 7, 5, 3, 7, 0, 4, 2, 0, 3, 7, 3, 9, 8, 6, 8, 9, 1, 4, 8, 1, 9, 0, 3, 2, 1, 9, 7, 7, 8, 2, 6, 8, 9, 5, 1, 3, 5, 9, 6, 7, 7, 5, 2, 8, 7, 4, 9, 2, 0, 6, 8]"
93,0.012334500002907589,0.0001391999830957502,2.1445856653327133e+103,0.018599500006530434,9.750001481734216e-05,1.3615374002969749e-08,0.027749300003051758,0.0033426000154577196,3.410605131648481e-13,5.406996999795565e-16,412.98130871328874,412.9813087132891,"[7, 2, 2, 5, 5, 9, 1, 0, 5, 5, 0, 2, 5, 0, 6, 7, 9, 1, 1, 5, 2, 5, 5, 3, 5, 1, 2, 5, 3, 0, 9, 2, 4, 5, 5, 9, 4, 8, 8, 7, 3, 1, 0, 9, 1, 8, 3, 7, 5, 1, 6, 2, 1, 1, 3, 7, 6, 6, 2, 6, 0, 7, 2, 9, 6, 4, 7, 2, 0, 3, 6, 4, 7, 1, 9, 5, 5, 2, 5, 2, 1, 7, 3, 6, 5, 4, 8, 7, 4, 3, 2, 1, 6]"
94,0.013344300008611754,0.00012989999959245324,4.5542770547627516e+104,0.017717699985951185,9.210000280290842e-05,1.2985764905371291e-08,0.030402900010813028,0.003367400000570342,5.684341886080801e-13,6.114106657603893e-16,423.4407516784548,423.4407516784542,"[2, 3, 9, 2, 5, 8, 7, 4, 6, 8, 5, 3, 7, 4, 9, 2, 4, 0, 6, 8, 2, 9, 1, 9, 1, 7, 8, 1, 5, 1, 4, 2, 1, 8, 2, 7, 9, 7, 6, 1, 7, 8, 2, 9, 2, 2, 3, 3, 4, 4, 9, 9, 0, 7, 2, 1, 8, 3, 6, 9, 8, 3, 7, 5, 4, 4, 0, 8, 8, 9, 0, 6, 9, 9, 3, 2, 4, 9, 6, 8, 3, 8, 2, 6, 2, 3, 4, 1, 7, 8, 0, 5, 7, 6]"
